"literal. ""resting"" means physically supporting or balancing, not relaxing or taking a break.",literal. The speaker is physically resting his foot on the lectern in a literal sense,2
literal. Treatment with antibiotics requires continued activity and cannot be achieved while resting.,"metaphor. Resistance to treatment with antibiotics leads to weakened immune systems, which can lead to infections",2
literal. Because they are experiencing physical discomfort or illness that requires medical intervention.,"metaphor. Resistance to treatment with antibiotics leads to weakened immune systems, which can lead to infections",1
literal. Mr. Kerkorian has the final say and authority in making the decision.,"literal. The real decision rests with Mr. Kerkorian, not a statue or statuehead",2
literal. Freud never acknowledged the mistranslation to protect his reputation and credibility in psychoanalysis.,literal. It means that Freud actually acknowledged the mistake and took action to correct it,2
"literal. It refers to being physically refreshed and relaxed, not metaphorically or symbolically.",literal. Literal description of Long's physical and mental fitness and readiness for performing,2
"literal. The word ""rest"" is used non-metaphorically to describe physically placing the hand on something.",literal. To indicate physically resting one's hand on a device,3
literal. To support the health and well-being of pregnant women and working mothers.,"literal. Encourages women to take care of themselves and their babies, reduces stress, increases productivity, and supports healthy relationships",2
"literal. Respecting historical figure, preserving legacy, preserving dignity, honoring memory, avoiding desecration, promoting peace.",literal. To ensure the safety and dignity of the former dictator,1
literal. Rest is used literally to mean taking a break or relaxing physically in this context.,"literal. The word ""rest"" is used non-metaphorically to describe the physical and mental effort needed to focus and relax in school",2
"literal. Because Espirito physically puts his leg on the stool, indicating a physical action of resting.",literal. It refers to the physical act of resting one's leg on a bar stool,3
literal. Rest is used non-metaphorically to indicate a period of physical relaxation or recuperation.,literal. To emphasize the physical act of resting and the importance of preserving cultural heritage,2
literal. Rest is used literally to describe someone who is relaxed and prepared for action.,literal. The speaker is referring to physically being at a resting point or in a state of relaxation or relaxation exercise,2
metaphor. Republicans may also have contributed to the passage of the Byrd amendment.,metaphor. The blame for the passage of the Byrd amendment rests with the Democrats,2
"metaphor. The Titanic cannot physically rest, as it sank to the bottom of the ocean.",literal. To document the final resting place of the ship for scientific study and historical record,2
metaphor. Senior officials needed time off to recharge and recuperate from intense negotiations.,literal. Both groups were physically and mentally exhausted from working hard for two weeks,1
"metaphor. Small companies focus on specialized areas, while conglomerates like Mitsubishi aim to cover all bases.",literal. To emphasize the focus and power of large companies in shaping technology trends and strategies,2
"metaphor. Dukakis's fate is dependent on Bush's actions and decisions, not solely on his own.",metaphor. Both involve decisions that have significant impact on the outcome,2
"metaphor. Resting implies stability and comfort, emphasizing the filmmaker's confidence and ease in dealing with clutter.",metaphor. To emphasize the physical state of being unaware or uninterested in the environment,1
metaphor. - The past continues to affect us and cannot be ignored or overlooked.,metaphor. To emphasize the importance of preserving one's history and avoiding repetition,2
metaphor. To permanently resolve or dispel doubts and criticisms surrounding the existing teacher tests.,"metaphor. It implies resolving the issue or ending the dispute, bringing closure or finality to the situation",2
metaphor. To signify resolving or ending the issue permanently.,metaphor. It implies resolving the conflict or ending the situation in a beneficial way,3
metaphor. It implies that his platform is based on hopeful ideas rather than proven strategies.,"literal. Literal meaning of resting on experience, belief, or strategy",2
metaphor. Metaphorically implies that the film's reputation is based primarily on this particular scene.,"metaphor. The film's success is based on the strength of its acting and storytelling, not on its physical beauty or historical significance",2
metaphor. Governments have the power and authority to enforce self-discipline in rebuilding the monetary order.,metaphor. It implies a step forward in achieving a desired outcome or goal,1
metaphor. To convey the idea of dispelling or ending the perpetuation of false beliefs or ideas.,literal. To emphasize the myths' lack of historical accuracy or relevance to modern-day audiences,2
"metaphor. Gierek recognized Solidarity, lost job; Jaruzelski refuses to follow suit, maintaining political base.","metaphor. Solidarity rejected Gierek's demands for peace and stability, leading to his dismissal",1
metaphor. To indicate the end of his life and transition to a new phase or state.,"literal. The word ""rest"" is used non-metaphorically to indicate physical and mental relaxation or at peace",1
literal. Describing the act of horseback riding.,"literal. The word ""ride"" is used non-metaphorically because it refers to physically riding a bike",2
literal. The media will likely not support him for an extended period due to their fickle nature.,"literal. The sentence is referring to the literal act of operating a vehicle, not a metaphorical journey or experience",1
"literal. ""ride"" is used non-metaphorically because it means to take advantage of someone's popularity.","literal. Ride means to follow or rely on someone, not physically ride them",2
"literal. The sentence describes the horses being physically ridden by boys, not symbolically or metaphorically.",literal. Describing the physical action of riding the horses,3
"literal. Because they benefited from positive earnings, Olympic Games publicity, and negative news about Reebok.","literal. Increased demand, improved marketing strategies, and unexpected negative news affecting competitor products",1
"literal. Describing physical action, not symbolic. Describing movement or transportation. No symbolic or abstract meaning.",literal. Describing a literal action of movement and rhythm performed by the couple,3
"literal. The word ""ride"" is used in a literal sense to describe the progress or continuation of something.","literal. The sentence is describing a literal action of movement and progression, not a metaphorical journey or experience",3
literal. Mr. Gardini's actions were seen as disregarding minority shareholders' interests and damaging the company's reputation.,"literal. The sentence is describing a literal action of riding a bicycle, not a metaphorical concept",1
"literal. Stock price fluctuates, potentially leading to missed opportunities for higher returns elsewhere.","literal. Investors may have taken profits by not riding the roller coaster, causing the stock price to decrease",1
"literal. Corruption, influence of money in politics, lack of accountability, self-interest over public good.",literal. The House of Representatives is dominated by politicians who depend on PAC funds for their re-election,2
"literal. Because it refers to supporting or abandoning a political candidate, not physically riding on something.",literal. They may believe Jesse Jackson is helping Dukakis' campaign by riding it,2
literal. For safety and comfort during transport and to have easy access for inspection and handling.,literal. Dogs are trained to detect explosives and prevent terrorist attacks on aircraft,1
"literal. Literal meaning of physically sitting in a vehicle, not metaphorical or symbolic.",literal. Maintaining personal responsibility and avoiding potential conflicts of interest,1
literal. - reduce traffic congestion,"literal. Encourages employees to take public transportation, reduces congestion, increases efficiency, and promotes community engagement",2
"literal. Literal use refers to physically traveling on trains, not metaphorically riding or using something.",literal. It refers to the literal act of consuming a product or service from a specific source,2
"literal. Literal meaning, participating in luge sport.",literal. The action of riding the luge is a literal action that involves moving forward in a physical movement,3
literal. To indicate traveling or moving in a vehicle for leisure or recreational purposes.,literal. Literal description of vehicles traveling on roads,3
literal. It refers to the physical act of sitting on and controlling a horse for various activities.,"literal. Literal description of activities involving physical riding and movement, not symbolic or metaphorical",3
"literal. Literal use of ""ride"" to describe company's success and financial performance in chemicals industry.","literal. Increased demand, improved efficiency, and new product offerings contributed to the turnaround",1
"literal. Literal transportation context, not symbolic or metaphorical meaning.","literal. Ride refers to physically being aboard a train, not a metaphorical experience or concept",2
"literal. Describing physical movement or actions, not a metaphor for dominance or control.",literal. Literal description of a fighter pilot flying his aircraft,2
literal. Describes participants in a polo match riding horses into the arena.,literal. They are physically riding into the arena wearing the clothing they are allowed to wear,2
"literal. Literal transportation is being discussed, not a metaphorical journey or shared experience.",literal. The sentence is referring to the U.S. riding the same boat as others in the industry,2
"literal. ""ride"" is used non-metaphorically to indicate physically traveling on the tram for sightseeing.","literal. Efficient, cost-effective, and fun to ride",2
"literal. literal sense, referring to the pressure and responsibility placed on him due to high expectations.",literal. Because the weight of expectations is on the athlete's performance and mistakes in the big game could cause setbacks,2
"literal. Literal transportation or movement on a scooter, not a metaphor for control or influence.",literal. Literal action of physically riding a scooter in the road,3
"literal. literal action of being carried on shoulders, symbolizing carefree joy and freedom of childhood.","literal. Emphasizes freedom and innocence in childhood, leading to joy and satisfaction in adulthood",2
literal. Literal meaning of traveling on horseback. Person physically left the town on horse.,"literal. The word ""ride"" is used literally to describe the action of fleeing or departing from town",3
"literal. Literal action of using a bike for transportation or leisure, not a metaphor for something else.","literal. The word ""ride"" is used non-metaphorically because it refers to the physical act of riding a bike",3
"literal. Different strokes have different body positions and leg movements, affecting the depth of leg ride.",literal. Literal description of legs moving in a horizontal direction in water,2
"metaphor. High stakes, personal investment, career success hinges on the film's performance.",literal. He has confidence in the show's success and wants to continue working on it,1
"metaphor. Cost-effective, efficient use of space, potential for increased revenue, improved crew rest and comfort.",literal. To describe the physical action of the cargo sleepers riding in the plane,1
metaphor. Stress and pressure are being placed on the outcome of the situation.,"literal. The obstacles include regulatory obstacles, such as negotiating tariffs, licensing requirements, and environmental concerns",2
metaphor. The success of the movie will determine the producer and distributor's future profits and reputation.,literal. The movie producer and distributor has a lot on their hands if the movie is successful,2
metaphor. - Strong defense systems,literal. They have the strongest defenses and can withstand the most punishment,2
"metaphor. Metaphorically, ""ride"" implies controlling or manipulating, as Mort is manipulating the discussion.",literal. Because it refers to the physical action of having individuals speaking in a group or setting,1
"metaphor. To convey a sense of danger, chaos, and instability experienced by the person.","literal. The word ""ride"" is used non-metaphorically because it refers to physically being in a vehicle",2
metaphor. To convey the image of the graph recorder being attached to the dash and moving smoothly.,"literal. Describing the physical action of writing on a document, not a metaphorical experience",1
metaphor. The company was successful and prosperous at that time.,"literal. The company was successful or thriving at the time, indicating they were not concerned about potential negative consequences",2
metaphor. Metaphorically refers to Mr. Gorbachev's success and influence during his time in Germany.,literal. Because it refers to a literal act of riding a wave of popularity or success,2
literal. The Volkswagen is not for sale because it is a historic final production model.,"metaphor. It implies the vehicle is finished and ready for sale, not a physical object",2
"literal. ""roll"" is used literally to describe physical movement, not metaphorically as in rolling dice.",literal. It describes the physical action of moving quickly and efficiently to achieve a specific goal or objective,3
literal. It is describing the physical action of rolling up his sleeves to work.,"literal. The phrase ""roll"" is used literally to describe the action of the arms resting in the trash",2
"literal. Describes the physical action of tears flowing down her face, not a metaphor or symbolic.",metaphor. It conveys the emotional response and sadness experienced by the character,2
literal. Describing a physical action.,"literal. The word ""roll"" is used literally to describe the action of the airplane moving in a circular motion",2
literal. It describes the physical movement of the cylinder along the spacebar for functionality.,metaphor. Describing the movement and functionality of the device,3
literal. To describe the action of a vehicle flipping over due to sharp turns at high speeds.,"metaphor. To indicate that the vehicle is not physically rolling over, but rolling over slowly",3
literal. - Lack of teaching job,metaphor. To indicate working as a maid or a factory worker without being a full-time employee,1
"literal. Possible reasons: mechanical failure, pilot error, severe weather conditions, loss of control.","literal. The plane was rolling too quickly for its own good, causing it to crash into the sea",2
literal. Used literally to describe tanks moving into Western Europe in a military invasion scenario.,metaphor. Metaphorically means to advance or conquer quickly and decisively in military context,2
literal. The ball's motion is determined by the speed of the wheel in a predictable manner.,"literal. The word ""roll"" is used non-metaphorically to describe the movement of the ball in roulette",3
literal. Describing dominance or success in competition.,metaphor. They stayed in the race to win gold medals,2
literal. Roll is used literally to describe the flipping of the vehicle in certain driving conditions.,metaphor. Suzuki failed to disclose safety risks or properly warn of potential safety hazards,1
metaphor. Represents continuity and persistence despite challenges or obstacles. Symbolizes the ongoing movement and progress.,metaphor. Describing the movement and progress of the buses as they travel through the city,2
"metaphor. High stakes, pressure to perform, leadership accountability, potential for significant consequences.",metaphor. Executives may lose confidence in the company's ability to turn around,1
metaphor. To describe the company's financial decline and losses.,literal. Investor lost investment due to Texas bank's financial difficulties,1
metaphor. to reverse or undo previous deregulation policies for stricter antitrust enforcement and regulations.,metaphor. To reverse or undo recent actions or policies,3
metaphor. The mention of their firm in a negative context is causing them to feel ashamed.,metaphor. It conveys the idea of the firm's demise or resignation,2
metaphor. To indicate the arrival or movement of the trucks and their contents.,metaphor. It implies a steady and continuous flow of products being collected and transported,2
"metaphor. Disagreement over regulations, excessive enthusiasm, potential for negative consequences, loss of control.",metaphor. Metaphorically means to take action or make a decision quickly and decisively,2
metaphor. Taking a risk or chance on the uncertain outcome of the Shoreham nuclear power plant.,metaphor. To risk losing out on potential gain or advantage,2
metaphor. Avoiding tax/penalty by transferring funds from one retirement account to another within 60 days.,literal. To avoid paying taxes or penalties on money that is not physically withdrawn from an IRA,2
metaphor. - Continues to function or operate smoothly,"metaphor. The economy is not a static process, but a continuous movement forward",2
metaphor. It implies the completion of construction and unveiling of the aircraft.,"metaphor. It means the plane is being built or tested, not actually physically rolling",3
metaphor. Investors chose short-term CDs for safety and flexibility after the stock market crash.,"metaphor. Increased demand for rolling over CDs, decreased interest in one-year CDs, fear of potential losses",2
metaphor. To start or initiate something in motion or progress.,metaphor. To start or accelerate a process or idea,3
"metaphor. To create excitement and anticipation for the winner, emphasizing the high stakes of the game.","literal. ""Roll"" is used literally to describe the action of the bowlers rolling on the ball",2
metaphor. To indicate readiness for hard work and effort.,metaphor. To show dedication and effort in working diligently and effectively,3
metaphor. to emphasize the need for active participation and dedication from the trustees.,metaphor. Trustees need to work together and commit to the organization's goals and objectives,3
"metaphor. Too heavy or bulky to be carried, needed to be maneuvered carefully.",literal. The action of rolling is literally happening in the scene described in the sentence,1
metaphor. Metaphorically used to describe introducing or launching a new product or idea.,literal. To indicate the process of reducing cholesterol through a specific food composition,1
metaphor. To introduce or launch a new product or version.,metaphor. To promote sales and compete with Ritz-Carlton's product,2
"metaphor. Jesse Jackson is experiencing continued success and support, making it difficult for opponents to intervene.",metaphor. Because it implies the good times will continue without interruption or interference from others,1
"metaphor. Strong economic growth, low interest rates, and high consumer confidence driving the expansion.","metaphor. The expansion is continuous and unchanging, causing no signs of slowing down or stopping",2
"metaphor. ""Roll"" implies movement and progress, like starting a process or initiating action.",metaphor. It implies starting or triggering a process or event with momentum,3
metaphor. Ms. Richards' sharp and humorous comments about George Bush were very entertaining and made people laugh.,"literal. ""Roll"" means to follow or accompany closely",1
metaphor. to introduce or launch a new product or line of products.,"metaphor. To introduce new products, expand market opportunities, and meet consumer demand",3
"metaphor. resilience, innovation, adaptability, competitiveness, strategic planning, market diversification, cost-cutting measures, workforce training, quality control.","metaphor. Lack of competition, perceived safety, and fear of change",1
metaphor. To expand product line and appeal to older kids.,"literal. Higher profit margins, better control over inventory and branding, increased customer loyalty",1
metaphor. Eastern and Continental employees are not satisfied with their jobs and have negative attitudes.,"metaphor. They disagree with the statement ""people really like to work at Eastern and Continental""",2
metaphor. Metaphorically used to describe the printing process and the excitement of seeing the finished product.,"literal. The word ""roll"" is used literally to describe the action of the magazine being printed",2
metaphor. No literal loss of jobs or punishment.,metaphor. It implies that there are no consequences or repercussions for the actions taken,2
"metaphor. Outdated technology, low sales, need for innovation.",metaphor. To indicate the product is successful and is being used in a market,2
metaphor. The victims were able to make choices and decisions while experiencing positive moments.,metaphor. The phrase implies the good times rolled by without any effort on the part of the victims,2
metaphor. To signify starting or initiating a discussion or conversation on a particular topic.,metaphor. To start or initiate a discussion or debate about a specific topic or issue,3
"metaphor. ""roll"" is used metaphorically to describe the movement of the eyes to relax facial muscles.","metaphor. To convey being open, receptive, and in a relaxed state of mind",1
metaphor. It implies a strong reaction or disapproval from the deceased person.,metaphor. To suggest moving forward with determination or joy despite obstacles,1
metaphor. to signify reversing progress and having it reinstated at a higher level of control.,"metaphor. Fear of backlash, political consequences, reluctance to change policies or beliefs",1
metaphor. To indicate the action of the vehicles overturning or flipping over in accidents.,metaphor. To indicate that the Jeeps had physically tipped over in accidents,3
metaphor. To imply a gradual unveiling or introduction of the proposals to the public.,metaphor. It implies the proposals have been thoroughly considered and considered thoroughly,3
"literal. Emotional attachment, fear of failure, lack of trust in others to run the company.",literal. The entrepreneur has a strong emotional attachment to the product and believes it will succeed,2
literal. It is referring to physically being unable to sleep due to anger or frustration.,literal. To ensure safe sleepers can reach their phone numbers and keep officials up-to-date on port operations,1
"literal. ""Sleep"" is used non-metaphorically to describe the physical act of falling asleep.",metaphor. To indicate the beginning or initiation of something or the start or initiation of something,3
literal. - relaxation,literal. Literal description of Koversada's sleeping population,1
literal. Nicotine addiction disrupts sleep patterns and causes insomnia in heavy smokers.,literal. Literal description of individuals sleeping less than six hours per night,3
"literal. Safety risk, lack of attention, potential for serious accidents, violation of regulations.","literal. Literal action of resting while working, leading to safety risks and operational failures",2
literal. The speaker is unable to sleep due to exhaustion and emotional distress from war experiences.,"literal. The word ""sleep"" is used literally to describe the inability to fall asleep",3
"literal. Literal description of physical state, not a metaphor for inactivity or unawareness.","literal. ""Sleeping"" means physically resting or resting quietly, not just metaphorically",2
"literal. The sentence is describing a physical sensation caused by the tennis balls, not actual sleeping.","literal. The shirts are not physically sleeping, but providing comfort and support to the wearer",1
"literal. Nicotine disrupts sleep patterns, leading to poor quality and less sleep for smokers.",literal. Literal description of smokers sleeping less than six hours a day,3
literal. Snoring disrupts sleep quality and leads to discomfort for the partner sharing the bed.,"literal. Literal description of people not sleeping together due to snoring, not a metaphorical expression",2
"literal. The sentence is describing a feature of a vehicle, not a figurative use of ""sleep"".",metaphor. To suggest that the ship could store sleeping berths for crews during long voyages,2
"literal. The word ""sleep"" is used non-metaphorically because it refers to actual physical rest and recuperation.",literal. Literal description of physical act of resting and repairing wounds,2
metaphor. The speaker is referring to overcoming laziness or procrastination to start the day.,literal. To allow for rest and relaxation during the day,1
"metaphor. Dan Quayle's military service would provide reassurance, while his political leadership could cause anxiety.",literal. Dan Quayle's military service would make him a better leader and partner in the National Guard,2
"metaphor. To suggest that the company is not inactive or complacent, but instead innovative and active.","metaphor. It suggests a sense of security or comfort, not actual sleeping in a box",1
metaphor. - Dedication to work,literal. To be prepared for the unexpected or to be able to respond to challenges quickly,1
"metaphor. to convey fear, danger, and instability during wartime.","literal. To indicate that the person is not physically sleeping, but rather resting or studying",1
"metaphor. It implies feeling anxious, restless, or troubled, rather than literal inability to sleep.",literal. I cannot fall asleep at night due to stress or anxiety,2
"metaphor. Exhaustion, motion sickness, seeking comfort, overwhelmed by adrenaline, physical discomfort, escape from reality.","literal. The word ""sleep"" is used literally to describe the physical act of resting in a tent",1
metaphor. To avoid causing conflict or disturbance.,"metaphor. It implies that the elephants were not physically asleep, but were content to remain in a state of relaxation or inactivity",2
"metaphor. Comfort, privacy, personal connection, avoiding discomfort.","literal. To avoid distraction, to be with friends, and to maintain a sense of normality and privacy",2
metaphor. - He is constantly working on music and needs short breaks to rest and recharge.,"literal. To allow for deep, restful sleep",1
metaphor. - Lack of awareness,metaphor. Metaphorically means to fall asleep or be in a daze,2
"metaphor. Intimacy, vulnerability, emotional connection, realization of feelings, deepening relationship.",literal. Because they are physically and emotionally connected in a physical and emotional sense,2
metaphor. It implies intimacy and closeness in a relationship.,literal. The speaker is referring to the husband's loudness and behavior,1
"metaphor. Fear of potential power or consequences, dormant until provoked.","literal. The phrase ""sleeping giant"" means a large, influential, or influential group that is not actively sleeping",1
"metaphor. Not literally asleep, but stayed overnight as guests.","literal. ""sleep"" is used literally to describe the two sleeping in the same room",2
"metaphor. To convey exhaustion or extreme fatigue, not literally sleeping on the steps.",metaphor. To indicate being unaware or uninterested in the activities going on around them,1
"metaphor. Camels do not actually sleep, they are resting and staying still.","literal. Describing the camels physically sleeping on the ground, not symbolically or metaphorically",2
"metaphor. Lack of affordable housing, job instability, and discrimination.",literal. To indicate waiting out the night in unsafe conditions or seeking refuge from the elements,1
metaphor. It implies that the others were unaware or indifferent to the situation.,"metaphor. Metaphorically means to be unaware or absent, not actually sleeping",2
"metaphor. Charlie's manipulation backfires, revealing Karen's true intentions and pushing Bobby to prioritize wealth.",literal. Bobby wants to believe he made a difference in the woman's life and wants to believe she was satisfied with his decision,1
metaphor. To represent leaving behind one's past and longing for a different life.,"literal. The speaker is referring to physically leaving a place or situation, not a metaphorical sleep",2
metaphor. It implies rendering enemies unconscious or incapacitated with the weapon's effects.,"literal. The word ""sleep"" is used literally to describe the power and effectiveness of the weapon in the European battlefield",2
"metaphor. To indicate extreme stress, anxiety, or depression.","literal. Lack of sleep, emotional turmoil, trauma, or depression caused her to not be able to fall asleep",2
"metaphor. To indicate a place of comfort, security, and safety that could be jeopardized by speaking out.",literal. to convey the consequences of speaking out and the threat of losing security,2
"metaphor. The machine improves his breathing, allowing him to sleep better and Mrs. Ponce as well.","literal. Improved health, better nutrition, and increased energy are influencing his sleeping habits",1
metaphor. To convey excessive or indulgent behavior or appearance.,metaphor. To convey the idea of resting or becoming exhausted,2
"metaphor. Feeling guilt-free, having a clear conscience, being at peace with oneself.","literal. ""sleep"" is used literally to describe the physical act of falling asleep",2
literal. It physically improves the texture and appearance of the skin.,metaphor. To soften and smooth wrinkles and lines,1
literal. Describing the physical action of smoothing sand to create a table surface.,literal. To smooth out the texture of the food and create a more enjoyable experience,1
literal. To account for fluctuations in property values over time and ensure stability in tax assessments.,metaphor. To smooth out fluctuations in value,2
"literal. Describing physical action, not a texture or appearance.",literal. To describe the action of moving quickly and efficiently to reach a goal or goal state,2
"literal. Diversification plan has not produced desired results, failing to stabilize company's performance.",metaphor. It suggests that the plan has not resulted in significant growth or profits for the company,2
metaphor. To suggest making the disruptions less severe or more manageable.,metaphor. To indicate that resolving or calming the recent disruptions in the world economic system is a priority,3
metaphor. To avoid damaging the company's reputation and maintain a sense of professionalism and integrity.,literal. It implies that the issue is resolved or resolved without a significant impact on the company,2
metaphor. Mr. Campeau's leadership could ease concerns and create a more cohesive working environment.,metaphor. To indicate that the new team will address and alleviate concerns about the stability of the Federated group,1
metaphor. To indicate that the deals were made easier or more successful.,literal. To indicate that the transactions were facilitated or arranged by Mr. Chatichai's close ties with the officials,2
metaphor. To stabilize market conditions and prevent rapid changes in currency value.,literal. The amounts were small and the action was interpreted as trying to stabilize the dollar's value,2
metaphor. To resolve conflict and improve relations between the two companies competing for Santa Fe.,metaphor. To indicate a smooth and resolved situation or agreement between the two suitors,2
"metaphor. Building trust, shared values, mutual understanding, ease of communication, personal connection, positive rapport.",literal. TNT's relationship with MTM helped smooth the deal for a larger European partner,1
"metaphor. To resolve conflicts and reach a consensus, address financial issues and ensure project success.","literal. It means to resolve or ease tension or conflict, not referring to a physical texture",2
metaphor. Experience and exposure to differing viewpoints can moderate extreme tendencies in a leader.,"literal. Maintaining stability, avoiding controversy, seeking consensus, avoiding power struggles, maintaining stability and compatibility with French political system",1
metaphor. To stabilize exchange rates and prevent further depreciation of the dollar.,literal. To reduce volatility and maintain stability in the currency market,2
"metaphor. Not literal, launch process had challenges or difficulties.","literal. Literal description of the launch process, not implying a smooth and continuous movement",2
metaphor. To reconcile differences and improve relations between the two companies competing for Santa Fe.,metaphor. To indicate a smooth and resolved situation or agreement between the two suitors,2
metaphor. Seasonal adjustments may not account for all factors affecting month-to-month data accuracy.,metaphor. Other items may cause the month - to - month carry overs to fluctuate,2
literal. It is referring to the physical action of resigning from a position or role.,metaphor. It signifies resigning or retiring from a position,3
"literal. Because ""step in"" means to become involved or take action in a situation.",metaphor. Paid care will be provided without coercion or threat of poverty,2
literal. Because it refers to physically moving from one location to another in a literal sense.,literal. To physically leave a confined space or area for a greater advantage or comfort,3
"literal. Describing physical action of stepping off a bus, not metaphorical or symbolic.",metaphor. To convey a sense of progression or advancement in life,2
"literal. Bill Bennett is more interesting due to his charisma, experience, and reputation in politics.","metaphor. Bennett is still influential and effective, but his role is diminishing",1
"literal. Specific action taken with feet, literal movement in vehicle operation, not metaphorical.","literal. To indicate physical action or movement, not a metaphorical interpretation",3
"literal. Increased efficiency, accuracy, and effectiveness in monitoring and recording vehicle speeds for law enforcement purposes.",metaphor. To increase efficiency and accountability in their operations,2
"literal. Step in means to become involved or take action, not necessarily implying physical movement.",metaphor. To take charge or direct the campaign after the official announcement,2
literal. Literal action of increasing their public appearances or activity in the campaign.,metaphor. To increase engagement and interest in the campaign,3
"literal. Describes physical action of voters, not metaphorical. Shows movement or transition out of stereotype.","metaphor. Historical perspective, desire for change, fear of failure, desire for better life opportunities",1
metaphor. To create space for others to take on leadership roles and diversify perspectives within the organization.,metaphor. To indicate a change in role or position within an organization,2
metaphor. To increase progress and gather more evidence quickly.,metaphor. To increase evidence and investigate further,3
metaphor. To increase criticism or opposition against Bush's proposal and gain support for their own stance.,metaphor. To increase or intensify criticism or opposition to the proposal,3
"metaphor. Economic stability, market confidence, currency value maintenance, and inflation control.",metaphor. To increase or intensify efforts to support the dollar,1
metaphor. To prevent economic collapse and stabilize the financial system.,metaphor. To prevent financial instability and maintain stability in the financial system,3
metaphor. To suggest a gradual increase or progression in wages without permanently altering the base salary.,"metaphor. To decrease costs, increase efficiency, and promote teamwork within the company",2
metaphor. To indicate taking action or increasing activity. To show a change or progression.,metaphor. To indicate increasing intensity or frequency of trading in response to increased losses,2
metaphor. To indicate a change in position or role within the company.,metaphor. To resign from a position of authority or responsibility,3
metaphor. To indicate movement or action in a specific direction or manner.,literal. To describe the physical action of the woman moving forward in a circular motion,2
"metaphor. Loss of trust, tarnished reputation, hindering progress, potential for legal trouble, public backlash.",metaphor. It implies a change in position or authority within an organization,1
metaphor. To indicate increasing intensity or action in the pursuit of acquiring Moore McCormack Resources Inc.,metaphor. To indicate an increase in intensity or effort in pursuing their goal,3
metaphor. To indicate movement or action in a formal or deliberate manner.,literal. To indicate physically moving away from or out of a position or situation,2
metaphor. They resigned or retired from their positions.,metaphor. To indicate a change in role or position within an organization,2
"metaphor. To show increased effort, determination, or aggression in achieving a goal.",metaphor. To increase competition and consolidate market share,2
"metaphor. Strong work ethic, sense of community, belief in stability and investment in property.",metaphor. Symbolizes taking action or responsibility in a challenging situation,1
"metaphor. Innovative technology, competitive pricing, strong brand reputation, and customer satisfaction.",metaphor. To enter the market and compete with other companies for market share and profits,2
metaphor. To emphasize the company's aggressive response and resistance to the takeover attempt.,metaphor. To increase pressure or intensity in their opposition to Farley,2
metaphor. To convey the sudden and unexpected danger the boy encountered while exploring the area.,"literal. The boy physically stepped on a mine, triggering an explosion",1
"metaphor. Lack of demand, low investor confidence, uncertain market conditions, lack of buying interest.",metaphor. No one is taking the initiative to improve the market,2
metaphor. To increase access and promote use of clean natural gas for consumers and businesses.,"metaphor. Increase competition, lower prices, promote growth, improve energy security",2
"metaphor. Transition of power, change in leadership, relinquishing control, allowing someone else to take charge.","metaphor. Conflict of interest, succession plan, new role, personal choice, position changing, better fit",2
metaphor. To protect its intellectual property and maintain a competitive advantage in the market.,metaphor. To increase competition and protect intellectual property rights,3
metaphor. Retired or resigned from position.,metaphor. He relinquished his position to a successor or successor-in-interest,3
"metaphor. Keeps focus, remains objective, stays on track, presents facts without bias, maintains professionalism.",metaphor. He is thorough and relentless in his reporting and analysis,2
metaphor. To stabilize currency exchange rate and prevent excessive depreciation of the peso.,metaphor. To intervene in the market and stabilize the currency,3
metaphor. To increase the pace or intensity of the process of thrift liquidations and payouts to depositors.,metaphor. To indicate an increase or escalation in steps in liquidation activities,3
metaphor. It implies taking action or responsibility.,metaphor. To indicate taking action or responsibility in a situation,3
metaphor. To symbolize resigning or relinquishing power. To allow democratic process and transition of leadership.,metaphor. It implies moving towards a more democratic system or ending a dictatorship,2
metaphor. To resign or leave office due to controversy or criticism.,metaphor. To indicate a change in position or authority within an organization,2
metaphor. - To indicate an increase in monitoring and assessment by federal regulators due to financial concerns.,metaphor. First RepublicBank Dallas was negatively affected by the downgrade and increased scrutiny by federal regulators,2
metaphor. To indicate a change in position or role within the company.,metaphor. To resign from a position of authority or responsibility,3
metaphor. Investors avoided trading to wait for U.S. trade figures and after an early buying spree.,metaphor. To indicate taking action or intervening in a situation without fully understanding its implications or consequences,1
metaphor. To emphasize taking action or intervention.,metaphor. To intervene or take action in a situation or problem,3
metaphor. To intervene or take action in response to a situation or problem.,metaphor. To intervene and stabilize the dollar exchange rate,3
"metaphor. Increasing demand for beer, need to meet export orders, potential for growth in the market.",metaphor. To increase production and meet demand for beer exports,2
metaphor. Increased criticism of apartheid by churches led to escalating clash between church and state.,metaphor. Increased criticism and conflict due to church's criticism and opposition to apartheid,3
metaphor. He was exempt from the restriction due to being in office when the change occurred.,"metaphor. Judge Feinberg was not physically removed from his position, but changed roles and responsibilities",2
metaphor. To signify taking action or making a move.,metaphor. To indicate a presence or involvement in the process of completing a meeting or task,3
metaphor. To indicate an increase in intensity or aggressiveness in the conflict over labor costs.,metaphor. To indicate an increase or escalation in conflict or resistance,3
metaphor. To increase sales or attract customers by being more persuasive or offering discounts.,metaphor. To create a sense of progression or momentum in the situation,1
metaphor. To indicate an increase in intensity or frequency of criticism towards the Aquino government.,metaphor. To indicate an increase in intensity or frequency of criticism or engagement from former leaders,3
