sent1,sent2,label,matrics
literal. literal use in a labor negotiation context.,literal. To start or initiate a strike or lockout in a specific period of time,0,"[0.2, 0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.375, 0.14285714285714285, 0.375, 0.2937420178799489]"
literal. Union members stopped working in protest or as part of a labor dispute.,"literal. Negotiations ended, workers stopped working, causing damage and disruption",0,"[0.13406400920712788, 1.491511611267286e-308, 1.491511611267286e-308, 1.491511611267286e-308, 0.21428571428571427, 0.07692307692307693, 0.21428571428571427, 0.07352941176470587]"
literal. Violates Constitution's separation of powers.,metaphor. The decision was unexpected and overturned a decision made by a higher court,0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. To accurately describe the physical impact of the missiles on Baghdad and its people.,"literal. Because ""strike"" is a verb that describes the physical action of hitting a target",0,"[0.26666666666666666, 0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.14285714285714285, 0.3333333333333333, 0.16666666666666666]"
"literal. Because the agreement was reached through negotiation and compromise, rather than a physical attack or conflict.",metaphor. It implies a significant outcome or defeat for the Reagan administration,0,"[0.16481015755011091, 1.4668590927248608e-308, 1.4668590927248608e-308, 1.4668590927248608e-308, 0.17647058823529413, 0.0, 0.11764705882352941, 0.09090909090909091]"
literal. To emphasize military action and precision targeting in order to disrupt enemy movements effectively.,literal. To prevent breakthroughs and to disrupt enemy operations,0,"[0.3422780793550613, 0.192531419637222, 0.07334530271894171, 1.142391010069532e-308, 0.4, 0.21428571428571427, 0.4, 0.39062499999999994]"
"literal. Because it refers to the firm's involvement in a specific type of transaction, not a physical action.","literal. Because it refers to the firm's involvement in a specific transaction, not a physical action",0,"[0.8273408461730583, 0.7648306489066494, 0.693390423459325, 0.6109593940970276, 0.8947368421052632, 0.8333333333333334, 0.8947368421052632, 0.8416978776529339]"
literal. Uncertainty over future circumstances or legal challenges may prompt the judge to strike it.,metaphor. Judge's decision may not be consistent with current FDA regulations or with the pill's benefits,0,"[0.1875, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.26666666666666666, 0.0, 0.13333333333333333, 0.09933774834437087]"
"literal. ""Strike"" refers to a successful discovery of oil in a well, not a physical action.",literal. Because it refers to a physical occurrence of oil being extracted or extracted rapidly,0,"[0.4365699263480883, 0.2672877100090336, 0.07196207577166291, 2.081572136844798e-308, 0.4375, 0.26666666666666666, 0.375, 0.39917853934026437]"
literal. To indicate that the coins were physically minted or stamped with the designated sizes.,literal. Describing the physical action of turning metal into a liquid form for manufacturing,0,"[0.13300896852914612, 2.0716834517485276e-308, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.2, 0.0, 0.2, 0.10067114093959734]"
"literal. literal, physical action or impact mentioned in the sentence.",metaphor. To emphasize the seriousness of the situation and the importance of making the patient aware of his potential fate,0,"[0.05000000000000001, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.1, 0.0, 0.1, 0.045454545454545456]"
literal. Auto makers closed for model changeover & little clout from previous strike.,"literal. Literal meaning, workers refusing to strike due to lack of support or clout",0,"[0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.0, 0.16666666666666666, 0.07633587786259544]"
literal. It is describing the action of the light hitting the alligators' eyes and causing them to reflect.,literal. Describing the action of the beacons reflecting a red light,0,"[0.28866182263639106, 0.15876400245001507, 0.11760296477778895, 0.0661516676875063, 0.4444444444444444, 0.23529411764705882, 0.3888888888888889, 0.2772207148755456]"
literal. SDI would intercept and destroy incoming Soviet missiles before they could reach the U.S.,literal. To accurately describe a military attack or defense strategy,0,"[0.060653065971263354, 1.3495755153097447e-308, 1.3495755153097447e-308, 1.3495755153097447e-308, 0.0625, 0.0, 0.0625, 0.034482758620689655]"
"literal. It refers to a physical action or attack, indicating the literal movement or location of the person.","literal. Literal meaning of hitting or attacking, not metaphorical or symbolic",0,"[0.19244121509092738, 1.1775387717450385e-308, 1.1775387717450385e-308, 1.1775387717450385e-308, 0.3333333333333333, 0.058823529411764705, 0.2222222222222222, 0.14450867052023122]"
"literal. Rep. Bosco did not appear at hearings, so the Advertiser responded by publishing negative information.",metaphor. To defend or respond to criticism or resistance,0,"[0, 0, 0, 0, 0.0625, 0.0, 0.0625, 0.032679738562091505]"
literal. Because it refers to a planned work stoppage by employees as a form of protest.,"literal. Negotiations failed, workers rejected improvements, company refused to negotiate",0,"[0.10976232721880529, 1.221146424717419e-308, 1.221146424717419e-308, 1.221146424717419e-308, 0.125, 0.0, 0.125, 0.06493506493506494]"
literal. It refers to a literal work stoppage by employees in protest or negotiation.,literal. To indicate a sudden and forceful action or strategy used to produce a significant impact or result,0,"[0.2222222222222222, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.0, 0.2857142857142857, 0.1388888888888889]"
literal. Associates and supporters have conflicting feelings towards the Governor due to his actions or behaviors.,literal. Because it refers to the emotional or negative reaction someone has to seeing or hearing about someone,0,"[0.2222222222222222, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.0, 0.25, 0.1234567901234568]"
literal. It is used to describe the platform as standing out or making a strong impression.,"literal. ""strike"" is used to indicate hitting or making an impact, not metaphorically in this context",0,"[0.375, 0.2, 0.07142857142857141, 2.2250738585072626e-308, 0.375, 0.2, 0.375, 0.3515625]"
"literal. ""Strike"" means to hit, make an impact, or resonate, not a physical action.",metaphor. It implies a strong emotional response or connection due to one's own experiences and beliefs,0,"[0.1875, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.21428571428571427, 0.0, 0.07142857142857142, 0.1056338028169014]"
literal. Literal action of invalidating or overturning a decision or ruling by the comptroller.,literal. Because it invalidates the comptroller's opinion or conclusion,0,"[0.1912511402458109, 1.2766437377119805e-308, 1.2766437377119805e-308, 1.2766437377119805e-308, 0.35714285714285715, 0.07692307692307693, 0.2857142857142857, 0.14814814814814814]"
literal. To indicate an agreement or deal made between parties involved in the labor pact.,"literal. It refers to the formal announcement or agreement being struck, not a physical action",0,"[0.26666666666666666, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.0, 0.2, 0.16666666666666666]"
literal. To indicate a physical action or attack.,literal. literal use to indicate a military attack or bombardment on a specific target,0,"[0.2857142857142857, 0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.75, 0.2857142857142857, 0.625, 0.43255813953488376]"
literal. It means to negotiate or reach an agreement with a company or entity.,literal. Intelsat cannot negotiate a deal with Ford Aerospace and its major partners due to differences in business strategy and priorities,0,"[0.23809523809523808, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.35714285714285715, 0.0, 0.21428571428571427, 0.20408163265306123]"
literal. The artist's skill in capturing emotions and themes with simplicity and intensity leaves a strong impression.,literal. Because it refers to the intense focus and passion of the artist's work,0,"[0.17295380292972626, 1.7958965995989704e-308, 1.7958965995989704e-308, 1.7958965995989704e-308, 0.3333333333333333, 0.11764705882352941, 0.2222222222222222, 0.22275449101796405]"
literal. Acustar issue led to union members voting to strike due to unresolved grievances.,"literal. Negotiations, strike, plans to strike, ongoing grievances",0,"[0.11809163818525367, 1.051050468137224e-308, 1.051050468137224e-308, 1.051050468137224e-308, 0.2857142857142857, 0.07692307692307693, 0.2857142857142857, 0.07462686567164178]"
literal. Tests don't reliably measure intoxication at a specific time before being administered.,literal. Urine testing is not a reliable method for measuring drug intoxication,0,"[0.23001110365733082, 2.0471667756573244e-308, 2.0471667756573244e-308, 2.0471667756573244e-308, 0.42857142857142855, 0.0, 0.35714285714285715, 0.2713178294573643]"
literal. It refers to workers stopping work as a form of protest for wage increase.,literal. Labor unrest is occurring due to low wages and working conditions,0,"[0.12980013051190084, 1.7328892633971685e-308, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.26666666666666666, 0.0, 0.2, 0.13605442176870747]"
"literal. ""Strike"" is used literally to mean they take action or make a move together.",literal. To describe the physical action of physically attacking or asserting dominance over someone,0,"[0.19951345279371915, 2.0716834517485276e-308, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.26666666666666666, 0.07142857142857142, 0.26666666666666666, 0.1342281879194631]"
literal. to legally challenge and nullify the agreement based on disagreement or breach of contract.,"metaphor. Disagreement with agreement, desire to terminate agreement, legal action needed to defend rights",0,"[0.06650448426457305, 2.0716834517485276e-308, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.26666666666666666, 0.0, 0.13333333333333333, 0.10067114093959734]"
literal. To describe a physical action of hitting or impacting a surface with significant force.,"literal. The word ""strike"" is used non-metaphorically to describe the action of the machines",0,"[0.26601793705829224, 0.07162021382338637, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.3333333333333333, 0.14285714285714285, 0.3333333333333333, 0.29932885906040263]"
literal. Literal reference to a sudden and significant decrease in oats production causing fear and concern.,literal. It implies a significant impact or setback,0,"[0.13795479043929088, 8.18558927632837e-309, 8.18558927632837e-309, 8.18558927632837e-309, 0.1875, 0.0, 0.1875, 0.09868421052631579]"
"literal. ""strike"" is used non-metaphorically because it describes a physical attack or impact on the ship.",literal. Because it means to physically encounter or be struck by multiple projectiles in a short period of time,0,"[0.21052631578947367, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.35294117647058826, 0.0625, 0.29411764705882354, 0.26158827539195634]"
"literal. The word ""strike"" is used non-metaphorically to describe a physical action or movement.","literal. The word ""strike"" is used non-metaphorically to describe the action of the pitcher",0,"[0.7142857142857143, 0.6153846153846154, 0.5833333333333334, 0.5454545454545454, 0.7333333333333333, 0.6428571428571429, 0.7333333333333333, 0.6914285714285714]"
literal. because it means to take action or make a move in a strategic manner.,metaphor. To indicate a sudden and aggressive action or strategy,0,"[0.18195919791379003, 0.06739229552362593, 1.3495755153097447e-308, 1.3495755153097447e-308, 0.26666666666666666, 0.07142857142857142, 0.2, 0.21767241379310345]"
literal. to describe the physical action of the hammers hitting the chimes in a rhythmic manner.,literal. The action of rocking the hammers is literally swinging the hammers in a rhythm to the music,0,"[0.5555555555555556, 0.17647058823529413, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.625, 0.2, 0.5625, 0.5114197530864197]"
"literal. Both involve precise timing, coordination, and technique to achieve desired results.",literal. The action of hitting the ball is described as being complex and requires skill and coordination,0,"[0.11764705882352941, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.0, 0.16666666666666666, 0.08]"
"literal. literal description of physical impact, not figurative or symbolic.",literal. Because it describes the physical action of hitting a target,0,"[0.2727272727272727, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3, 0.0, 0.2, 0.14851485148514848]"
"metaphor. Strike implies negotiation and agreement, not physical violence.","literal. It takes a long time for negotiations to progress, causing delays and conflicts in the relationship",1,"[0.0588235294117647, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2222222222222222, 0.0, 0.2222222222222222, 0.1530612244897959]"
metaphor. Luck or success hasn't been repeated.,literal. Lightning has no power to strike twice in a row,1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
metaphor. Loss of habitat and hunting pressure.,"literal. The word ""strike"" is used non-metaphorically to describe a physical action or force",1,"[0, 0, 0, 0, 0.14285714285714285, 0.0, 0.14285714285714285, 0.0]"
metaphor. To emphasize the act of making a deal or agreement for strategic purposes.,literal. - To gain control over the British market for military flight simulators,1,"[0.21368332584053448, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.21428571428571427, 0.0, 0.21428571428571427, 0.14388489208633093]"
metaphor. Macy's may have successfully negotiated a deal with a leveraged buyout concern.,metaphor. To indicate that they have reached an agreement or agreement with the investor for the purchase of Ralph's,1,"[0.15789473684210523, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.0, 0.21428571428571427, 0.11029411764705882]"
metaphor. Appealing message or policies resonated with white voters and addressed their concerns or values.,"literal. His message resonated with white voters, influencing their votes and influencing the election",1,"[0.39902690558743836, 0.14324042764677275, 0.07758856497533523, 2.0716834517485276e-308, 0.4666666666666667, 0.21428571428571427, 0.4, 0.3430275913497391]"
metaphor. to convey the idea of making a deal or agreement in a forceful or impactful way.,literal. Because it refers to the physical action of negotiating a deal or agreement,1,"[0.4035588735026947, 0.18625794161662834, 0.13451962450089824, 0.07337434063685358, 0.4117647058823529, 0.1875, 0.4117647058823529, 0.20958083832335328]"
metaphor. It implies forcefully criticizing or attacking the opponent while maintaining composure and avoiding mistakes.,"literal. ""strike"" is used literally to describe hitting or attacking in a forceful or aggressive manner",1,"[0.12500000000000003, 0.06666666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2, 0.07142857142857142, 0.13333333333333333, 0.09933774834437087]"
"metaphor. It conveys a strong and threatening presence, like a physical strike in battle.","metaphor. It implies a strong, confident message being sent or displayed",1,"[0.20762737819005644, 0.07613003866968739, 1.6939495889106837e-308, 1.6939495889106837e-308, 0.2857142857142857, 0.15384615384615385, 0.2857142857142857, 0.18653690186536898]"
"metaphor. Ideas do not physically hit an object, so they cannot ""strike"" it in a literal sense.",metaphor. It means they do not have sufficient force or impact to affect the situation,1,"[0.233379551744786, 0.06251237993163909, 1.9473252738654987e-308, 1.9473252738654987e-308, 0.29411764705882354, 0.0625, 0.17647058823529413, 0.22142857142857142]"
metaphor. They left to start their own business and make a new path for themselves.,metaphor. They left a negative impact on the company,1,"[0.22818538623670756, 0.128354279758148, 0.07334530271894171, 1.142391010069532e-308, 0.26666666666666666, 0.14285714285714285, 0.26666666666666666, 0.2604166666666667]"
"metaphor. The word ""strike"" is used metaphorically to mean ""seem"" or ""appear"" in this context.","metaphor. The sentence is referring to a financial impact, not a physical action",1,"[0.263816590510905, 0.07145032659670345, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.26666666666666666, 0.07142857142857142, 0.26666666666666666, 0.21326013513513511]"
metaphor. The editors were impressed or deeply affected by the subscriber's insightful comments.,literal. To indicate that they were struck by the content or perspective of the comment,1,"[0.26666666666666666, 0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.42857142857142855, 0.07692307692307693, 0.2857142857142857, 0.3230218855218855]"
metaphor. 1. To convey sudden impact or onset.,literal. Virus caused immediate harm or death to individuals in the labs,1,"[0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.0, 0.125, 0.11904761904761905]"
metaphor. Because the chairman's visit threatened their job security or labor rights.,"metaphor. Symbolizes power, wealth, and privilege",1,"[0.0613132401952404, 8.18558927632837e-309, 8.18558927632837e-309, 8.18558927632837e-309, 0.07692307692307693, 0.0, 0.07692307692307693, 0.043859649122807015]"
"metaphor. Efficient, prevents wasteful spending, allows for more targeted budget decisions, promotes accountability and transparency.",metaphor. It suggests a proactive approach to addressing concerns or opposing measures that may be detrimental to the citizens,1,"[0.05263157894736841, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.06666666666666667, 0.0, 0.06666666666666667, 0.032467532467532464]"
"metaphor. ""strike"" conveys a sudden and harmful impact, similar to the devastation caused by the black plague.","literal. The word ""strike"" is used non-metaphorically to indicate a physical impact or outbreak",1,"[0.17295380292972626, 1.7958965995989704e-308, 1.7958965995989704e-308, 1.7958965995989704e-308, 0.35294117647058826, 0.0, 0.17647058823529413, 0.11976047904191618]"
metaphor. Pavarotti's singing was universally appreciated and admired by the audience in Beijing.,metaphor. Metaphorically refers to causing a negative impact or disruption,1,"[0.07408182206817181, 1.6483752567447546e-308, 1.6483752567447546e-308, 1.6483752567447546e-308, 0.07142857142857142, 0.0, 0.07142857142857142, 0.03937007874015748]"
metaphor. Emphasizes the difference in family dynamics and relationships between his own family and Arab households.,"metaphor. Lack of similarity, difference in cultural background, or religious beliefs",1,"[0.17310993243825867, 0.0634736418940282, 1.412335412826535e-308, 1.412335412826535e-308, 0.1875, 0.06666666666666667, 0.1875, 0.16487455197132614]"
metaphor. The concept has become more ingrained and societal attitudes towards birth control have shifted.,"literal. Increased acceptance of smaller families, increased acceptance of pre-marital sex, and societal changes promoting smaller families",1,"[0.11764705882352941, 0.0625, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.13333333333333333, 0.07142857142857142, 0.13333333333333333, 0.16812865497076027]"
metaphor. It evokes anxiety or apprehension about potential market disruptions and volatility.,literal. It implies a strong possibility or expectation,1,"[0.15163266492815836, 1.3495755153097447e-308, 1.3495755153097447e-308, 1.3495755153097447e-308, 0.16666666666666666, 0.0, 0.16666666666666666, 0.08620689655172413]"
"metaphor. Chaucer's wit, humor, and insight make his work universally appealing and enjoyable to readers.","metaphor. Both poets have unique styles and meanings, contrasting sharply with one another",1,"[0.13190829525545253, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.125, 0.0, 0.125, 0.10135135135135136]"
"metaphor. Loyalty, hope for improvement, pride in hometown team.","metaphor. Fear of failure, desire for success, expectation of success, fear of missing out on opportunities",1,"[0.12500000000000003, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2222222222222222, 0.0, 0.2222222222222222, 0.10309278350515463]"
metaphor. - Lack of experience,metaphor. Age and background make him a suitable candidate for the position,1,"[0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.0, 0.25, 0.08771929824561403]"
metaphor. To describe the sudden and intense impact or shock of the situation on her.,metaphor. It describes a sudden and powerful impact or realization,1,"[0.3032653298563167, 0.13478459104725188, 1.3495755153097447e-308, 1.3495755153097447e-308, 0.4, 0.14285714285714285, 0.4, 0.3524904214559387]"
metaphor. To indicate taking action or making a move towards a partnership or agreement for mutual benefit.,literal. To negotiate a deal without affecting the price of the buy-out,1,"[0.10987343836674063, 1.4668590927248608e-308, 1.4668590927248608e-308, 1.4668590927248608e-308, 0.11764705882352941, 0.0, 0.11764705882352941, 0.12121212121212123]"
literal. Patrons may feel disoriented due to confusing rules and excessive alcohol consumption.,metaphor. The phrase refers to being lost or unable to find oneself in a situation,0,"[0.06666666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.07692307692307693, 0.0, 0.07692307692307693, 0.07575757575757576]"
"literal. Lack of organization, delays, funding issues, bureaucratic obstacles, lack of clear direction.","metaphor. Lack of communication, miscommunication, delays, budget cuts, and conflicts with the White House",0,"[0.21428571428571425, 0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.23076923076923078, 0.08333333333333333, 0.23076923076923078, 0.1950805767599661]"
literal. Economic indicators suggest slow growth followed by recession.,"metaphor. The economy may struggle or stumble throughout the year, causing potential harm and setbacks to companies",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"literal. Literal physical movement, not accidental or unsteady walking.",literal. Lack of understanding or familiarity with the area,0,"[0.2222222222222222, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2222222222222222, 0.0, 0.2222222222222222, 0.1111111111111111]"
"literal. Refers to tripping or making a mistake, not a figurative or symbolic meaning.","literal. Lack of fluency or clarity, inconsistent delivery, unfamiliar with issue",0,"[0.1384182521267043, 1.6939495889106837e-308, 1.6939495889106837e-308, 1.6939495889106837e-308, 0.14285714285714285, 0.0, 0.14285714285714285, 0.072992700729927]"
literal. Lazuli is nearly sacrificed because he unknowingly offends the king with his presence.,"literal. The word ""stumble"" is used non-metaphorically to describe the action of Lazuli entering the kingdom",0,"[0.25, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.0, 0.21428571428571427, 0.14084507042253522]"
literal. To indicate an accidental discovery or unexpected finding.,"literal. He accidentally discovered the compound while studying phosphorous chemistry, leading to his discovery of the poison",0,"[0.11764705882352941, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4444444444444444, 0.0, 0.3333333333333333, 0.20408163265306123]"
literal. It is used to describe a clumsy or awkward performance or entrance.,"literal. The word ""stumble"" is used non-metaphorically to describe the action of Leona Mitchell",0,"[0.3571428571428572, 0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.38461538461538464, 0.16666666666666666, 0.38461538461538464, 0.3404580152671756]"
"literal. OTC stocks didn't fall as drastically as exchange-listed issues, just experienced a minor setback.","literal. Market uncertainty, lack of positive catalysts, and investor caution caused stocks to stumble",0,"[0.13300896852914612, 2.0716834517485276e-308, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.11764705882352941, 0.0, 0.11764705882352941, 0.06711409395973154]"
literal. Economic downturn or lack of interest in sports caused the stumble in the sports market.,"literal. Lack of competition, unexpected delays, bidding wars, miscommunication, or external factors causing stumbling",0,"[0.18575954994646748, 1.928867353251809e-308, 1.928867353251809e-308, 1.928867353251809e-308, 0.375, 0.06666666666666667, 0.3125, 0.2698663853727145]"
"literal. Because the sentence describes physical actions and events, not a literal stumbling movement.",literal. Because it refers to the physical act of disappearing or reappearing in a specific manner,0,"[0.3125, 0.06666666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.35714285714285715, 0.07692307692307693, 0.35714285714285715, 0.26197183098591553]"
"literal. Lack of market research, poor advertising, competition, wrong timing, quality issues, misjudging consumer demand.","literal. Lack of communication, market demand, product quality, or research into the market",0,"[0.263816590510905, 0.14290065319340692, 0.07794581083276739, 1.9077870467055724e-308, 0.4666666666666667, 0.14285714285714285, 0.3333333333333333, 0.25337837837837834]"
"literal. Literal physical action, not a metaphorical representation of failure or mistake.","metaphor. Mistakes in judgment, lack of understanding of market dynamics, failure to adapt to new technologies",0,"[0.12500000000000003, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.0, 0.25, 0.08064516129032259]"
"literal. Clark is physically tired from navigating the cluttered homestead, causing him to stumble upon Brunnhilde.",literal. The person is physically unsteady and uncoordinated due to the physical challenges of the environment,0,"[0.3125, 0.06666666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3125, 0.06666666666666667, 0.25, 0.23249999999999998]"
literal. Lloyd Bentsen's absence caused confusion and uncertainty in the progress of the bill.,"literal. Lack of support, miscommunication, unexpected delays, lack of consensus on final version",0,"[0.14245555056035633, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.13333333333333333, 0.0, 0.13333333333333333, 0.07194244604316546]"
"literal. Stumble means to trip or lose balance accidentally, causing a fall.",literal. They physically fell into the water due to a sudden physical action or accident,0,"[0.26666666666666666, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.0, 0.25, 0.16260162601626016]"
"literal. Literal meaning of losing balance, tripping, or making a mistake in this context.",metaphor. To avoid stumbling and to maintain credibility with the public,0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. Disagreements over arms control and government structure hindered progress in the Geneva talks.,"metaphor. Difficulty understanding each other, conflicting ideologies, lack of communication or agreement on issues",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. - Lack of major scandals or controversies,"metaphor. Lack of communication, missteps, or unforeseen circumstances may have caused the stumble",0,"[0.23076923076923078, 0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.42857142857142855, 0.16666666666666666, 0.42857142857142855, 0.3006535947712418]"
"literal. Market conditions, competition, supply chain issues, and management decisions all contributed to the stumble.","literal. Lack of innovation, market saturation, competition, financial stability, or new products",0,"[0.12980013051190084, 1.7328892633971685e-308, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.2, 0.0, 0.2, 0.10204081632653061]"
metaphor. - Struggling with challenges,metaphor. The person is not physically stumbling but is experiencing difficulties in their life,1,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.0, 0.25, 0.08474576271186442]"
"metaphor. Lack of investment, policy discouragement, outdated facilities.","literal. Lack of investment, regulatory changes, economic uncertainty, and public backlash",1,"[0.2727272727272727, 0.2, 0.11111111111111109, 2.2250738585072626e-308, 0.375, 0.2857142857142857, 0.375, 0.3547523427041499]"
metaphor. Market uncertainty caused by unexpected rise in interest rates led to unstable share prices.,"metaphor. Market uncertainty, negative news about interest rates, and profit-taking by investors",1,"[0.2596002610238016, 0.07080007118830953, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.4, 0.21428571428571427, 0.3333333333333333, 0.21471088435374147]"
metaphor. Levitt is struggling to understand and adapt to the changing dynamics of the advertising industry.,literal. Lack of understanding or awareness of the theory's significance or impact,1,"[0.11942188509563156, 0.06513921005216265, 1.594335087959687e-308, 1.594335087959687e-308, 0.1875, 0.06666666666666667, 0.1875, 0.16381766381766383]"
metaphor. To indicate an unexpected discovery or encounter.,literal. They found the equipment while walking and immediately called the police,1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"metaphor. Because the speaker made a mistake or had difficulty recalling information, similar to physically stumbling.","metaphor. Inexperienced, lack of fluency or clarity, unfamiliar with company's products or services",1,"[0.12214194735660788, 1.7665365515873297e-308, 1.7665365515873297e-308, 1.7665365515873297e-308, 0.125, 0.0, 0.125, 0.06369426751592357]"
"metaphor. Increased competition caused the company to struggle in the mainframe market, leading to setbacks.","literal. Increased competition, lack of innovation, changing market trends, failure to adapt to new technologies",1,"[0.2, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.07142857142857142, 0.26666666666666666, 0.10000000000000002]"
"metaphor. Lack of transparency, secretiveness, inefficiencies, and deceit hide the true state of the economy.","literal. The phrase ""stumble"" refers to the slow and tedious process of becoming aware of and adapting to new technologies",1,"[0.2, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.0, 0.13333333333333333, 0.16129032258064518]"
metaphor. Readers are able to navigate smoothly through technical jargon without difficulty or confusion.,literal. They are not unaware of the latest advancements in aerospace technology,1,"[0.07054014374088449, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.07142857142857142, 0.0, 0.07142857142857142, 0.036231884057971016]"
"metaphor. Increased competition, outdated products, market changes led to company's stumble in 1986.","literal. Increased competition, lack of innovation, changing market trends, failure to adapt to new technologies",1,"[0.26666666666666666, 0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.35714285714285715, 0.07692307692307693, 0.2857142857142857, 0.2818181818181818]"
"metaphor. Lack of planning, poor execution, unforeseen obstacles, lack of support, mismanagement.","literal. Poor planning, implementation, competition, financial constraints, lack of understanding of economic indicators",1,"[0.30769230769230765, 0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4166666666666667, 0.09090909090909091, 0.25, 0.20661157024793386]"
metaphor. To describe difficulties or setbacks in progress or performance.,"literal. Lack of practice, communication, or strategy may have caused the stumble",1,"[0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.1, 0.0, 0.1, 0.04901960784313726]"
metaphor. Facing setbacks or failures in their business operations or strategies.,"metaphor. Lack of innovation, market saturation, competition, financial performance, or user interest",1,"[0.16666666666666669, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.18181818181818182, 0.0, 0.18181818181818182, 0.09009009009009009]"
