sent1,sent2,label,matrics
literal. Market conditions are improving and employment changes may not always be positive.,literal. Refers to a numerical shift in employment statistics or market indices.,0,"[0.08300915602566021, 2.031716533983919e-308, 2.031716533983919e-308, 2.031716533983919e-308, 0.16666666666666666, 0.0, 0.08333333333333333, 0.08403361344537816]"
"literal. The sentence is discussing job opportunities and market trends, not using the term metaphorically.",literal. Refers to a person's job or occupation in a financial market context.,0,"[0.141080287481769, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.14285714285714285, 0.0, 0.14285714285714285, 0.07246376811594203]"
"literal. Market conditions may change, causing employment to not always be favorable.","literal. ""May"" indicates possibility or uncertainty about a future event.",0,"[0, 0, 0, 0, 0.09090909090909091, 0.0, 0.09090909090909091, 0.0]"
"literal. Employment trends may not always be positive, market optimism indicates potential growth.","literal. ""not"" negates the possibility of a favourable change in employment.",0,"[0, 0, 0, 0, 0.16666666666666666, 0.0, 0.08333333333333333, 0.0]"
"literal. Economic conditions are unpredictable and can change quickly, impacting employment opportunities.","literal. ""Always"" refers to a consistent or constant outcome, implying a general trend.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"literal. ""be"" is used to indicate a state or condition, not as a metaphor or comparison.","metaphor. ""be"" describes a market's emotional state, not a physical existence or presence.",0,"[0.32450032627975206, 1.7328892633971685e-308, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.4, 0.0, 0.4, 0.17006802721088438]"
literal. It is used to emphasize a point or clarify a statement in the sentence.,"metaphor. ""so"" intensifies ""favourable"" to convey a high degree of favourability, not a measurable extent.",0,"[0.21428571428571425, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.21428571428571427, 0.0, 0.21428571428571427, 0.10714285714285715]"
"literal. Market conditions are improving, leading to a positive outlook for employment and stock prices.","metaphor. ""Favourable"" is used to describe a positive market trend, not a literal favor.",0,"[0.21368332584053448, 0.077163423220193, 2.060331790082205e-308, 2.060331790082205e-308, 0.2857142857142857, 0.07692307692307693, 0.21428571428571427, 0.17985611510791366]"
"literal. Market conditions are constantly changing, yesterday's success is not guaranteed in the future.","literal. Refers to a specific point in the past, a day preceding the present day.",0,"[0.14285714285714285, 0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.14285714285714285, 0.07692307692307693, 0.14285714285714285, 0.07633587786259544]"
metaphor. 1. Positive economic indicators,"metaphor. ""Market"" refers to a abstract economic concept, not a physical marketplace.",1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. The sentence is describing a literal increase in market optimism and expectation for growth.,"metaphor. ""is"" compares market to a living being with emotions and intentions.",0,"[0.20762737819005644, 1.6939495889106837e-308, 1.6939495889106837e-308, 1.6939495889106837e-308, 0.2857142857142857, 0.0, 0.21428571428571427, 0.10948905109489049]"
"literal. Positive economic indicators, increased investor confidence, and growing demand for stocks.","literal. ""now"" indicates a specific point in time, the present moment.",0,"[0, 0, 0, 0, 0.09090909090909091, 0.0, 0.09090909090909091, 0.0]"
metaphor. - Positive economic indicators,"metaphor. ""Starting"" implies a new phase or trend, rather than a physical action.",1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"metaphor. Positive economic indicators, increased investor confidence, and rising stock prices suggest bullish market sentiment.","metaphor. ""Feel"" describes the market's emotional state, not a physical sensation.",1,"[0, 0, 0, 0, 0.07142857142857142, 0.0, 0.07142857142857142, 0.0]"
"metaphor. Positive market sentiment, increasing confidence, potential for growth.","metaphor. ""Bullish"" describes market sentiment, not an actual bull's behavior or characteristics.",1,"[0.18181818181818182, 0.10000000000000002, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.14285714285714285, 0.25, 0.22590361445783136]"
metaphor. - Positive market trends,"metaphor. ""looking"" is used to describe the market's intention or expectation, not physical action.",1,"[0, 0, 0, 0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]"
metaphor. Market trends suggest a positive outlook for future employment opportunities.,"literal. Refers to a specific point in time, a calendar year.",1,"[0.10000000000000002, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.1, 0.0, 0.1, 0.05000000000000001]"
literal. Expectations for positive economic growth and market performance.,"literal. Refers to a specific point in time, a calendar year.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. - Specific number of individuals involved,literal. Refers to individual human beings who died or were injured in the disaster.,0,"[0, 0, 0, 0, 0.2, 0.0, 0.2, 0.07462686567164178]"
"literal. Negligence, lack of oversight, poor workmanship, failure to follow safety protocols.",literal. The context describes a real-life rail disaster with physical casualties.,0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"literal. Negligence, lack of oversight, poor work quality led to disaster and lifelong injuries.","literal. ""others"" refers to additional, unnamed individuals who were maimed for life.",0,"[0.0757957198250164, 1.8551618224632315e-308, 1.8551618224632315e-308, 1.8551618224632315e-308, 0.07692307692307693, 0.0, 0.07692307692307693, 0.03906250000000001]"
literal. It indicates past tense of the action that resulted in the disaster.,"literal. ""were"" describes a physical state of being injured or harmed.",0,"[0.08187307530779821, 1.8217363958297824e-308, 1.8217363958297824e-308, 1.8217363958297824e-308, 0.08333333333333333, 0.0, 0.08333333333333333, 0.0423728813559322]"
literal. - Poor workmanship,literal. Refers to physical injuries causing permanent disability or disfigurement.,0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. - Negligence in safety procedures,"literal. ""maimed for life"" means permanent physical harm or disability.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. Improper work and lack of oversight caused the Clapham rail disaster resulting in fatalities.,literal. Refers to a real train accident on a rail track.,0,"[0.06703200460356394, 1.491511611267286e-308, 1.491511611267286e-308, 1.491511611267286e-308, 0.07142857142857142, 0.0, 0.07142857142857142, 0.036764705882352935]"
"literal. Negligence, lack of oversight, poor workmanship led to tragic consequences in rail disaster.",literal. Refers to a real event with physical harm and fatalities.,0,"[0.07408182206817181, 1.6483752567447546e-308, 1.6483752567447546e-308, 1.6483752567447546e-308, 0.07692307692307693, 0.0, 0.07692307692307693, 0.03937007874015748]"
literal. Emphasize the recent occurrence of the Clapham rail disaster and its consequences due to negligence.,"literal. ""last year"" refers to a specific point in time, a calendar year.",0,"[0.0649000652559504, 1.7328892633971685e-308, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.06666666666666667, 0.0, 0.06666666666666667, 0.03401360544217687]"
"literal. Negligence, lack of oversight, poor maintenance, failure to follow safety protocols, inadequate inspections.","literal. Refers to a specific point in time, December of the previous year.",0,"[0.1533407357715539, 2.0471667756573244e-308, 2.0471667756573244e-308, 2.0471667756573244e-308, 0.15384615384615385, 0.0, 0.07692307692307693, 0.07751937984496124]"
"literal. Negligence, lack of oversight, poor workmanship, rushed job, safety regulations not followed.",literal. Refers to physical tasks or actions performed in a sloppy manner.,0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. Because it is a conjunction connecting two independent clauses in the sentence.,"literal. ""Wa"" is not present in the given sentence.",0,"[0.3032653298563167, 0.08664723710180477, 1.3495755153097447e-308, 1.3495755153097447e-308, 0.3333333333333333, 0.09090909090909091, 0.3333333333333333, 0.2720905172413793]"
literal. Literal description of actions taken leading to a tragic event.,"literal. ""done"" refers to the physical completion of work, not a figurative concept.",0,"[0.25, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3, 0.0, 0.2, 0.14705882352941177]"
literal. Lack of attention to detail and proper procedures led to the tragic accident.,"metaphorical. ""Slovenly"" describes work quality, not physical appearance or cleanliness.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"literal. lack of proper supervision, inadequate safety measures, rushed work, negligence, poor planning",literal. Refers to a lack of organization or planning in a physical task (work).,0,"[0.23076923076923078, 0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.09090909090909091, 0.25, 0.21120293847566576]"
metaphor. - Lack of attention to detail,"metaphor. ""way"" refers to a manner or method, not a physical path or direction.",1,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2, 0.0, 0.2, 0.07462686567164178]"
literal. It is used as a conjunction to connect the cause of the disaster with the outcome.,"literal. ""wa"" is not present in the given sentence.",0,"[0.09196986029286058, 8.18558927632837e-309, 8.18558927632837e-309, 8.18558927632837e-309, 0.125, 0.0, 0.125, 0.06578947368421052]"
literal. To indicate the sequence of events.,"literal. ""then"" indicates a sequence of events in time.",0,"[0.25, 0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.6666666666666666, 0.4, 0.6666666666666666, 0.41218637992831536]"
"metaphor. Negligence, lack of oversight, rushed work, failure to follow safety procedures.","metaphorical. ""left"" implies neglect or abandonment, rather than physical movement or direction.",1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. Lack of supervision or follow-up. Inadequate quality control measures. Failure to ensure safety standards.,"literal. Refers to a lack of supervision or oversight, not a figurative concept.",0,"[0.25, 0.18181818181818182, 0.10000000000000002, 2.2250738585072626e-308, 0.6666666666666666, 0.6, 0.6666666666666666, 0.6962719298245613]"
"literal. The word ""disaster"" is used literally because it refers to a shocking and unexpected event.",literal. Refers to a catastrophic event or situation that causes harm or destruction.,0,"[0.12980013051190084, 0.07080007118830953, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.26666666666666666, 0.14285714285714285, 0.26666666666666666, 0.20030234315948603]"
"literal. ""wa"" is used to indicate a contrast or emphasis in the sentence.","literal. ""wa"" is not present in the given sentence.",0,"[0.37908166232039586, 0.17329447420360955, 1.3495755153097447e-308, 1.3495755153097447e-308, 0.4166666666666667, 0.18181818181818182, 0.4166666666666667, 0.38448275862068976]"
"literal. ""all"" emphasizes the extent of the disaster, not metaphorically referring to everything or everyone.","metaphor. ""all"" intensifies ""more stunning"" to convey a greater degree of surprise, not a physical whole.",0,"[0.26666666666666666, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.0, 0.21428571428571427, 0.14184397163120566]"
literal. To emphasize the unexpected nature of the disaster and the disbelief surrounding it.,"metaphor. ""More"" intensifies ""stunning"" to convey a greater degree of astonishment, not a physical increase.",0,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.15384615384615385, 0.0, 0.15384615384615385, 0.07633587786259544]"
"literal. literal description, unexpected event, disbelief, shocking, surprising, unforeseen, unexpected, unprecedented, astonishing, unbelievable, remarkable.","metaphor. ""Stunning"" describes an emotional impact, not a physical appearance or quality.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"literal. literal reference to human beings, not representing any abstract concept or idea.",literal. Refers to individual humans who hold assumptions about disasters.,0,"[0.07961459006375435, 1.594335087959687e-308, 1.594335087959687e-308, 1.594335087959687e-308, 0.25, 0.09090909090909091, 0.25, 0.21842355175688513]"
literal. The disaster was unexpected and not anticipated by the people in the area.,"metaphorical. ""had"" implies possession or control, but people can't possess assumptions.",0,"[0.07408182206817181, 1.6483752567447546e-308, 1.6483752567447546e-308, 1.6483752567447546e-308, 0.07692307692307693, 0.0, 0.07692307692307693, 0.03937007874015748]"
metaphor. - Unexpected event,"metaphor. ""come"" implies a mental or emotional arrival, not physical movement.",1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
metaphor. 1. Past experiences.,"metaphor. ""Assume"" means to take something for granted, not literally taking something into possession.",1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"literal. It is referring to a specific type of disaster, not a general concept.","literal. ""such"" refers to a specific type of event, namely disasters.",0,"[0.37040911034085894, 0.3292525425252079, 0.2778068327556442, 0.2116623487662051, 0.5384615384615384, 0.4166666666666667, 0.5384615384615384, 0.4429133858267717]"
"metaphor. Unexpected nature, disbelief, false sense of security, rarity of occurrence, societal norms and expectations.","metaphor. ""things"" refers to events or occurrences, not physical objects.",1,"[0, 0, 0, 0, 0.07142857142857142, 0.0, 0.07142857142857142, 0.0]"
"literal. It is used to express disbelief or surprise, not metaphorically.","literal. ""didn't"" indicates a past tense negation of the verb ""happen"", describing a past assumption.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. - unexpected event,"literal. ""Happen"" refers to the occurrence of an event, in this case, a disaster.",0,"[0, 0, 0, 0, 0.5, 0.0, 0.5, 0.0]"
literal. To emphasize the contrast and highlight the seriousness of the situation in Clapham.,"literal. ""indeed"" emphasizes the truth or confirmation of the statement.",0,"[0.2137267961433182, 0.08014754855374434, 1.4266737208830245e-308, 1.4266737208830245e-308, 0.3076923076923077, 0.16666666666666666, 0.3076923076923077, 0.2504960317460318]"
"literal. Account refers to being responsible for or causing, in this case, the high number of fatalities.","metaphor. ""accounts for"" means ""is responsible for"" or ""explains"", not a financial record.",0,"[0.11942188509563156, 1.594335087959687e-308, 1.594335087959687e-308, 1.594335087959687e-308, 0.25, 0.13333333333333333, 0.25, 0.06410256410256411]"
literal. Clapham has a significantly higher number of fatalities compared to other areas.,"literal. ""nearly"" indicates a close approximation of a quantifiable value (half).",0,"[0.1637461506155964, 1.8217363958297824e-308, 1.8217363958297824e-308, 1.8217363958297824e-308, 0.16666666666666666, 0.0, 0.16666666666666666, 0.0847457627118644]"
metaphor. Clapham has a high rate of fatalities compared to the overall national statistics.,"literal. ""half"" refers to a quantifiable proportion of 77 fatalities.",1,"[0.2137267961433182, 1.4266737208830245e-308, 1.4266737208830245e-308, 1.4266737208830245e-308, 0.3076923076923077, 0.0, 0.23076923076923078, 0.11904761904761907]"
"literal. Literal usage in reference to deaths, not metaphorical or exaggerated.","literal. Refers to actual deaths, not abstract concepts or figurative meanings.",0,"[0.4, 0.11111111111111109, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5, 0.2222222222222222, 0.5, 0.446]"
literal. Clapham has had a high number of fatalities in the past ten years.,"literal. Refers to a specific, measurable period of time (ten years).",0,"[0.1481636441363436, 1.6483752567447546e-308, 1.6483752567447546e-308, 1.6483752567447546e-308, 0.3076923076923077, 0.08333333333333333, 0.3076923076923077, 0.07874015748031496]"
literal. Year is used non-metaphorically to provide a specific timeframe for statistical comparison.,literal. Refers to a specific unit of time (365 days) to convey a statistical frequency.,0,"[0.2857142857142857, 0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3076923076923077, 0.08333333333333333, 0.3076923076923077, 0.1639344262295082]"
literal. Clapham has a significantly higher rate of fatalities compared to the number of road deaths.,"literal. ""compare"" means to examine and identify similarities and differences between two things.",0,"[0.0649000652559504, 1.7328892633971685e-308, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.13333333333333333, 0.0, 0.13333333333333333, 0.03401360544217687]"
"literal. Statistic is referring to actual deaths on the road, not metaphorical or symbolic deaths.",literal. Refers to actual physical deaths resulting from accidents or injuries.,0,"[0.26812801841425576, 0.07448000511507102, 1.491511611267286e-308, 1.491511611267286e-308, 0.35714285714285715, 0.15384615384615385, 0.35714285714285715, 0.3279411764705883]"
literal. to emphasize the seriousness and impact of injuries caused by road accidents.,literal. Refers to physical harm or wounds resulting from road accidents.,0,"[0.24561922592339458, 0.09097008367533131, 1.8217363958297824e-308, 1.8217363958297824e-308, 0.25, 0.09090909090909091, 0.25, 0.21657250470809788]"
literal. Year is used for historical context and comparison to present statistics.,"literal. Refers to a specific unit of time, indicating a recurring period.",0,"[0.0909090909090909, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.09090909090909091, 0.0, 0.09090909090909091, 0.045454545454545456]"
literal. Clapham has a high rate of road fatalities compared to the national average.,literal. Refers to physical roads where accidents and fatalities occur.,0,"[0.14248453076221212, 1.4266737208830245e-308, 1.4266737208830245e-308, 1.4266737208830245e-308, 0.23076923076923078, 0.0, 0.15384615384615385, 0.11904761904761907]"
"literal. to indicate a specific time in the past, to reference a recent event.","literal. Refers to a specific report from the previous day, not a figurative concept.",0,"[0.38461538461538464, 0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.46153846153846156, 0.08333333333333333, 0.38461538461538464, 0.327991452991453]"
literal. It describes a factual account or analysis of an event.,"literal. ""report"" refers to a document or statement presenting information about the Clapham crash.",0,"[0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2, 0.0, 0.2, 0.09708737864077671]"
"literal. Multiple factors leading to the crash were identified throughout the Hidden inquiry, making it foreseeable.","literal. Refers to a specific event, a crash, likely a transportation accident.",0,"[0.06319490258171626, 1.54674658298039e-308, 1.54674658298039e-308, 1.54674658298039e-308, 0.13333333333333333, 0.0, 0.13333333333333333, 0.03424657534246575]"
literal. It reinforces previously established information or evidence.,"literal. ""Confirming"" means verifying or supporting a previous finding or conclusion.",0,"[0.10000000000000002, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.14285714285714285, 0.0, 0.14285714285714285, 0.0684931506849315]"
metaphor. Patterns and evidence indicated a foreseeable outcome.,"metaphor. ""picture"" represents a mental image or impression, not a visual representation.",1,"[0.0909090909090909, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.14285714285714285, 0.0, 0.14285714285714285, 0.06756756756756757]"
"literal. ""which"" is used to refer back to a specific noun or event mentioned earlier.","metaphor. ""which"" refers to an abstract concept, ""picture"", rather than a physical object.",0,"[0.2116204312226535, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.2857142857142857, 0.0, 0.2857142857142857, 0.14492753623188406]"
metaphor. Pattern of negligence and disregard for safety measures became evident over time.,"metaphor. ""emerged"" describes an idea or picture becoming clear, not a physical appearance.",1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"literal. Inquiry refers to a formal investigation or examination, not a simple question or curiosity.","literal. ""Inquiry"" refers to an official investigation or examination of facts.",0,"[0.26812801841425576, 0.14896001023014208, 1.491511611267286e-308, 1.491511611267286e-308, 0.42857142857142855, 0.3076923076923077, 0.42857142857142855, 0.2320772058823529]"
metaphor. - The evidence presented in the report points to underlying factors leading to the crash.,"metaphor. ""make"" is used to convey the idea of ""rendering something apparent"" rather than physical creation.",1,"[0.13333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.14285714285714285, 0.0, 0.14285714285714285, 0.06666666666666667]"
"literal. Pattern of negligence, lack of safety measures, and failure to address warnings.",literal. Refers to a specific incident (Clapham crash) that occurred at a particular time.,0,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.08333333333333333, 0.0, 0.08333333333333333, 0.04132231404958677]"
"literal. ""which"" refers to a specific event or picture, not a metaphorical concept.","literal. ""which"" refers to a concrete concept, a picture or an event, in a descriptive sense.",0,"[0.4, 0.21428571428571425, 0.15384615384615385, 0.08333333333333333, 0.75, 0.2727272727272727, 0.5, 0.41553748870822044]"
literal. Patterns and evidence pointed towards the crash being a foreseeable event.,"metaphor. ""seemed"" describes a perceived likelihood, not a visual appearance.",0,"[0.08897082254631197, 1.7816998627591863e-308, 1.7816998627591863e-308, 1.7816998627591863e-308, 0.09090909090909091, 0.0, 0.09090909090909091, 0.046296296296296294]"
"literal. It refers to a specific point in the past, not a general concept.",literal. Refers to a specific point in the past when the event occurred.,0,"[0.46002220731466165, 0.41820200664969237, 0.36801776585172935, 0.30668147154310776, 0.6153846153846154, 0.5833333333333334, 0.6153846153846154, 0.4920107577914886]"
literal. It emphasizes the certainty and completeness of the unexpected event becoming inevitable.,"metaphor. ""Totally"" intensifies ""unexpected"", conveying a high degree of surprise, not a literal totality.",0,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.16666666666666666, 0.0, 0.08333333333333333, 0.04132231404958677]"
literal. - Lack of maintenance,literal. Refers to an actual surprise or lack of anticipation of the event.,0,"[0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.6666666666666666, 0.5, 0.6666666666666666, 0.20833333333333334]"
metaphor. Past evidence and findings suggest the crash was bound to happen eventually.,"metaphor. ""look"" describes a mental perception, not a physical act of seeing.",1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. Patterns of negligence and oversight were evident leading up to the Clapham crash.,"metaphor. ""almost"" modifies an abstract concept, ""inevitable"", rather than a physical quantity.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"literal. Previous patterns, evidence, and warnings suggested that the Clapham crash was bound to happen.","metaphor. ""Inevitable"" describes a past event, implying a sense of hindsight-based predictability.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
metaphor. 1. Technically ill-equipped,"metaphorical. ""Strain"" describes emotional and psychological pressure, not physical tension.",1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"metaphor. Lack of resources, commercial pressures, fatigue, inadequate training, and negligence led to the strain.","metaphorical. ""start"" refers to the beginning of a situation, not a physical action.",1,"[0.2116204312226535, 0.0769528840809649, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.21428571428571427, 0.07692307692307693, 0.14285714285714285, 0.18518518518518515]"
"literal. ""wa"" is used as a conjunction to introduce a new clause or idea.","metaphorical. ""under strain"" describes a mental or emotional state, not physical tension.",0,"[0.15159143965003283, 1.8551618224632315e-308, 1.8551618224632315e-308, 1.8551618224632315e-308, 0.15384615384615385, 0.0, 0.15384615384615385, 0.07812500000000001]"
literal. It refers to the actual technical capabilities and limitations of the organization or system.,literally. Refers to the equipment's lack of technical capabilities to prevent disaster.,0,"[0.3460456303167608, 0.15226007733937474, 1.6939495889106837e-308, 1.6939495889106837e-308, 0.42857142857142855, 0.23076923076923078, 0.35714285714285715, 0.3112327656123276]"
"metaphor. Lack of resources, training, and proper management led to being ill-equipped.","metaphorical. Refers to a lack of technical capabilities, not physical equipment.",1,"[0.18096748360719192, 2.0133300850710214e-308, 2.0133300850710214e-308, 2.0133300850710214e-308, 0.3333333333333333, 0.09090909090909091, 0.25, 0.23445463812436282]"
"metaphor. Lack of resources, commercial pressures, fatigue, inadequate training, and lack of motivation.","literal. ""Avert"" means to prevent or avoid, fitting the context of preventing disaster.",1,"[0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.08333333333333333, 0.0, 0.08333333333333333, 0.041666666666666664]"
"literal. Lack of resources, commercial pressures, fatigue, lack of training, negligence, and lack of motivation.",literal. Refers to a real catastrophic event with severe consequences.,0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"metaphor. Lack of equipment, commercial pressures, fatigue, inadequate training, and lack of motivation led to strain.","metaphorical. ""cope"" means to deal with a difficult situation, not physical handling.",1,"[0.06319490258171626, 1.54674658298039e-308, 1.54674658298039e-308, 1.54674658298039e-308, 0.06666666666666667, 0.0, 0.06666666666666667, 0.03424657534246575]"
"literal. Lack of preparedness, commercial pressures, fatigue, inadequate training, and negligence contributed to the consequences.",literal. Refers to the actual results or outcomes of a disaster or accident.,0,"[0.2116204312226535, 0.0769528840809649, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.21428571428571427, 0.07692307692307693, 0.14285714285714285, 0.18518518518518515]"
"literal. ""when"" is used to indicate the timing of events or actions in the sentence.",literal. Refers to a specific point in time when disaster occurred.,0,"[0.13406400920712788, 1.491511611267286e-308, 1.491511611267286e-308, 1.491511611267286e-308, 0.2857142857142857, 0.0, 0.14285714285714285, 0.11029411764705882]"
"literal. Poor equipment, commercial pressures, lack of training, fatigue, and apathy led to disaster.",literal. Refers to a catastrophic event or accident with severe consequences.,0,"[0.07408182206817181, 1.6483752567447546e-308, 1.6483752567447546e-308, 1.6483752567447546e-308, 0.07692307692307693, 0.0, 0.07692307692307693, 0.03937007874015748]"
"metaphor. Lack of preparation, commercial pressures, fatigue, lack of training, negligence, and indifference.","literal. ""disaster struck"" implies a sudden, unexpected event, like a physical blow.",1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"metaphor. Lack of resources, commercial pressures, fatigue, lack of training, apathy led to strain.","metaphorical. ""strain"" refers to emotional or psychological pressure, not physical tension.",1,"[0.07408182206817181, 1.6483752567447546e-308, 1.6483752567447546e-308, 1.6483752567447546e-308, 0.23076923076923078, 0.0, 0.07692307692307693, 0.03937007874015748]"
"literal. Lack of resources, pressure to prioritize profits over safety, fatigue, inadequate training, complacency.","literal. Refers to business or financial pressures, not a figurative concept.",0,"[0.07408182206817181, 1.6483752567447546e-308, 1.6483752567447546e-308, 1.6483752567447546e-308, 0.15384615384615385, 0.0, 0.07692307692307693, 0.03937007874015748]"
"metaphor. Lack of resources, commercial pressures, fatigue, inadequate training, and lack of motivation.","metaphorical. Refers to abstract forces affecting the system, not physical force.",1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. To specify or identify the particular sources of strain within the context provided.,"literal. ""which"" refers to specific commercial pressures mentioned in the sentence.",0,"[0.07408182206817181, 1.6483752567447546e-308, 1.6483752567447546e-308, 1.6483752567447546e-308, 0.15384615384615385, 0.0, 0.15384615384615385, 0.07874015748031496]"
"literal. Lack of equipment, commercial pressures, fatigue, inadequate training, and negligence.",literal. Refers to an official investigation or examination into a particular incident or issue.,0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"metaphor. Inadequate equipment, commercial pressures, lack of training, fatigue, and negligence led to strained situation.","metaphorical. ""puts it"" is a idiomatic expression meaning ""to phrase or express something"".",1,"[0, 0, 0, 0, 0.07142857142857142, 0.0, 0.07142857142857142, 0.0]"
"literal. Lack of resources, commercial pressures, fatigue, inadequate training, and indifference led to strain.","metaphorical. Describes commercial pressures compromising safety, not physical strain or effort.",0,"[0.07408182206817181, 1.6483752567447546e-308, 1.6483752567447546e-308, 1.6483752567447546e-308, 0.23076923076923078, 0.08333333333333333, 0.23076923076923078, 0.03937007874015748]"
"metaphor. Inadequate resources, commercial pressures, fatigue, lack of training, lack of motivation.","literal. Refers to a direct and tangible impact on safety, not a figurative one.",1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"literal. Technical ill-equipped, commercial pressures, fatigue, lack of training, negligence.","literal. Refers to physical protection from harm or risk, specifically in a workplace setting.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"metaphor. Lack of resources, commercial pressures, exhaustion, inadequate training, and lack of motivation.","metaphor. ""Strain"" refers to emotional and psychological pressure, not physical tension.",1,"[0.08187307530779821, 1.8217363958297824e-308, 1.8217363958297824e-308, 1.8217363958297824e-308, 0.16666666666666666, 0.0, 0.08333333333333333, 0.0423728813559322]"
"literal. Lack of resources, commercial pressures, fatigue, inadequate training, lack of motivation, and negligence.",literal. Refers to specific individuals with roles and responsibilities.,0,"[0.0669076785648738, 1.190996212064859e-308, 1.190996212064859e-308, 1.190996212064859e-308, 0.07692307692307693, 0.0, 0.07692307692307693, 0.04]"
"literal. Inadequate resources, commercial pressures, fatigue, lack of training, and negligence contributed to the strain.",literal. Refers to a specific physical location where people are present.,0,"[0.06703200460356394, 1.491511611267286e-308, 1.491511611267286e-308, 1.491511611267286e-308, 0.07142857142857142, 0.0, 0.07142857142857142, 0.036764705882352935]"
"literal. Lack of resources, commercial pressures, exhaustion, lack of training, negligence.",literal. Refers to physical or mental inability to cope with the situation.,0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"literal. Lacked training, weary from long hours, compromised safety, and commercial pressures.","literal. ""wouldn't"" indicates a deliberate choice or refusal to cope.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
